ts_event,Open,High,Low,Close,Volume
2025-03-03 09:30:00-05:00,226.58,226.58,225.76,226.045,648
2025-03-03 09:35:00-05:00,226.0,226.19,225.39,225.685,499
2025-03-03 09:40:00-05:00,225.685,227.22,225.685,227.165,1482
2025-03-03 09:45:00-05:00,226.98,227.16,226.44,226.995,966
2025-03-03 09:50:00-05:00,226.82,227.2,226.5,227.2,2014
2025-03-03 09:55:00-05:00,227.295,227.295,226.93,227.12,510
2025-03-03 10:00:00-05:00,227.09,227.28,226.6,226.94,3897
2025-03-03 10:05:00-05:00,227.15,228.15,227.15,227.88,2051
2025-03-03 10:10:00-05:00,227.88,227.89,227.32,227.46,1460
2025-03-03 10:15:00-05:00,227.35,228.84,227.26,228.68,5261
2025-03-03 10:20:00-05:00,228.66,228.84,228.44,228.6,3031
2025-03-03 10:25:00-05:00,228.6,228.74,227.87,228.09,8004
2025-03-03 10:30:00-05:00,228.09,228.115,227.69,228.11,2425
2025-03-03 10:35:00-05:00,228.02,228.47,227.98,228.47,1059
2025-03-03 10:40:00-05:00,228.48,228.53,228.19,228.25,1483
2025-03-03 10:45:00-05:00,228.22,228.22,227.91,228.045,856
2025-03-03 10:50:00-05:00,228.045,228.81,228.035,228.81,1539
2025-03-03 10:55:00-05:00,228.88,228.92,228.6,228.72,1046
2025-03-03 11:00:00-05:00,228.66,228.66,228.35,228.35,769
2025-03-03 11:05:00-05:00,228.34,228.72,228.26,228.67,2285
2025-03-03 11:10:00-05:00,228.74,229.0,228.54,228.64,1736
2025-03-03 11:15:00-05:00,228.71,229.01,228.7,228.9,1557
2025-03-03 11:20:00-05:00,228.97,229.17,228.97,229.14,1189
2025-03-03 11:25:00-05:00,229.22,229.345,228.78,228.78,731
2025-03-03 11:30:00-05:00,228.68,228.84,228.57,228.84,1049
2025-03-03 11:35:00-05:00,228.84,228.93,228.47,228.47,855
2025-03-03 11:40:00-05:00,228.465,228.465,228.28,228.305,60
2025-03-03 11:45:00-05:00,228.305,228.78,228.305,228.77,718
2025-03-03 11:50:00-05:00,228.75,229.1,228.65,229.08,1568
2025-03-03 11:55:00-05:00,229.1,229.12,228.9,229.04,832
2025-03-03 12:00:00-05:00,229.06,229.19,228.84,229.16,1206
2025-03-03 12:05:00-05:00,229.19,229.2,228.85,229.07,1560
