is_return,is_sharpe,is_trades,is_win_rate,oos_return,oos_sharpe,oos_trades,oos_win_rate,score,ticker,atr,rr,sma,rsi,gauss,orb,cutoff
5.306276343708993,1.414714942952482,48,41.66666666666667,3.3752424022657213,2.567086371920091,19,47.368421052631575,0.7704886218135121,TXN,2.0,3.0,True,True,False,09:45,11:00
4.429274099948066,0.9682450773638411,71,39.436619718309856,3.8806269686215256,3.5949266623717233,14,50.0,0.7700789205348587,CRM,2.0,3.0,True,True,True,09:45,11:00
12.974255673091362,1.0425331497586225,136,47.05882352941176,12.265276263484282,2.2101725312121436,61,52.459016393442624,0.7676289845750666,INTC,1.5,2.0,False,True,False,09:45,11:00
0.590775950389566,0.2315084008877861,64,48.4375,5.450591813786576,3.228973181517024,26,46.15384615384615,0.7674728559418251,CSCO,2.5,3.0,True,True,False,09:45,11:00
1.7060143413092366,0.4716409924011218,56,46.42857142857143,4.51931557345413,3.2866791725660764,20,50.0,0.7652487162867228,TXN,2.5,1.5,True,True,False,09:40,11:00
4.125957631901045,0.8686529051942886,77,38.961038961038966,3.852137392934152,3.563975261656751,14,50.0,0.765099311926381,CRM,2.0,3.0,True,True,False,09:45,11:00
1.1458437223697882,0.4320414880049895,46,41.30434782608695,4.486513354206845,3.6743900593134584,18,55.55555555555556,0.7649354077335829,AMAT,1.5,3.0,True,True,True,09:40,11:00
-0.01846565415634105,0.031042603238009246,56,50.0,3.7248788482874273,2.7988550426475154,29,55.172413793103445,0.7648858209300234,ICE,2.0,1.5,True,True,True,09:40,11:00
3.850183822654585,1.2767762621533352,63,50.79365079365079,3.969735240749661,2.048833131155743,37,51.35135135135135,0.7647724906271531,WMT,2.5,2.0,True,False,True,09:45,11:00
0.40366073034694416,0.198133513004574,52,40.38461538461539,8.744974830877993,5.4599400799194315,17,64.70588235294117,0.7636321658463071,AMAT,2.0,3.0,True,True,False,09:40,11:00
0.23956564933018676,0.13656342361624518,64,46.875,5.166670109437943,3.6055400140133367,22,54.54545454545454,0.7619796863323274,AMAT,1.5,1.5,True,True,False,09:40,11:00
1.6543688449327965,0.48731132492931756,51,47.05882352941176,4.427482136951255,3.707985411606273,17,52.94117647058824,0.7604439976190148,TXN,2.5,1.5,True,True,False,09:45,11:00
2.135172940297325,0.6358097334038779,67,46.26865671641791,4.750513799012723,2.7115842045127505,27,40.74074074074074,0.759828334142325,CSCO,2.0,3.0,True,True,False,09:45,11:00
1.495456921194216,0.3164463670064626,85,35.294117647058826,4.217538404662324,2.6275312160311413,28,53.57142857142857,0.7597152918232907,UNH,1.5,3.0,True,False,True,09:45,11:00
1.9871495481486035,0.8308470445592503,37,40.54054054054054,4.592710052755433,2.538130250488315,23,52.17391304347826,0.7595203084989118,CAT,2.5,3.0,True,True,True,09:40,11:00
1.8415680608411478,0.5870657543148159,70,48.57142857142857,5.555970884725658,2.4109794475856834,43,51.162790697674424,0.758975829569107,WMT,2.5,2.0,True,False,True,09:40,11:00
0.41097784587946773,0.22860489570262452,41,48.78048780487805,4.236736463238522,3.179751373307629,16,62.5,0.7585135781184645,AMAT,2.5,2.0,True,True,True,09:45,11:00
2.4578627022562305,0.5542062307402515,75,44.0,5.294128640667495,2.4101143398741534,31,51.61290322580645,0.7579388135656545,TXN,2.5,2.0,True,False,True,09:40,11:00
0.9011841606064719,0.39105752295657475,41,48.78048780487805,3.6375556110512575,2.878515087086078,16,62.5,0.7569174164480483,AMAT,2.5,3.0,True,True,True,09:45,11:00
8.39850663288011,1.156519617094974,82,37.80487804878049,8.769037821049475,2.1541444327893773,41,43.90243902439025,0.7560111940144842,INTC,1.25,3.0,True,False,True,09:40,11:00
4.00808947828486,0.4880092034206403,153,44.44444444444444,8.24564567843671,2.476984982560303,64,48.4375,0.7552155087758562,WMT,2.0,3.0,False,False,False,09:45,11:00
1.017869443580488,0.35233017014084334,47,40.42553191489361,5.821702696316566,4.42490174187451,17,52.94117647058824,0.7536949398795912,TXN,2.5,3.0,True,True,False,09:45,11:00
3.70391528084828,1.0824661680696965,72,50.0,4.247061604735114,2.0210569829103777,39,51.28205128205128,0.7527309439593919,WMT,2.5,2.0,True,False,False,09:45,11:00
0.0006759961074243037,0.06382918027271002,66,40.909090909090914,4.69972454522396,2.9237135967567887,24,50.0,0.7520885467541786,AMAT,1.25,2.0,True,True,False,09:40,11:00
0.49970499422002934,0.1982155624096218,88,35.22727272727273,2.27813773233303,2.913626944413367,24,45.83333333333333,0.7517509336735505,TMO,0.75,3.0,True,True,False,09:45,11:00
19.16076950720642,1.8305446942134123,143,51.74825174825175,4.8655888108736445,1.667925996499717,46,50.0,0.7510776909808763,CRM,2.5,1.5,False,True,False,09:45,11:00
-0.21080324340565504,7.168334366793265e-05,89,46.06741573033708,4.285632041148291,4.845713951676478,20,55.00000000000001,0.74917025083385,CRM,1.5,1.5,True,True,True,09:45,11:00
7.808855082270227,1.5150014878324891,78,43.58974358974359,2.904937866460622,2.397887974215199,17,41.17647058823529,0.7460124848778599,CRM,2.5,3.0,True,True,False,09:40,11:00
1.300000293882353,0.38813105766445427,80,47.5,5.837528335407227,2.3634767014549602,45,51.11111111111111,0.7451513556662861,WMT,2.5,2.0,True,False,False,09:40,11:00
1.9387664387586323,0.46116926485104326,81,39.50617283950617,3.0843430342503364,3.4798096480460647,14,50.0,0.7447251299092188,CRM,2.0,2.0,True,True,False,09:45,11:00
7.1839335867185605,0.5988612266135639,154,37.66233766233766,17.976769274183436,2.3425611836685882,76,43.42105263157895,0.7424795349715336,INTC,1.25,3.0,False,False,True,09:40,11:00
0.19123178057640633,0.0938490747358425,111,45.94594594594595,3.334665230774303,2.6896691185654933,27,48.148148148148145,0.7420882054442538,CRM,1.5,1.5,True,True,False,09:40,11:00
3.045396803534439,0.8529575409044357,70,48.57142857142857,4.367008068451406,2.00947366557113,41,51.21951219512195,0.7402350385835952,WMT,2.5,3.0,True,False,True,09:40,11:00
7.2035002819614835,2.246632343299022,41,43.90243902439025,1.8985872087120548,1.5455853473110557,24,62.5,0.7385240960015547,UNH,2.0,3.0,True,True,False,09:45,11:00
4.373184125014995,0.7791623422526963,69,42.028985507246375,5.972302215076786,2.016314622468484,33,51.515151515151516,0.7375360141828408,INTC,1.5,2.0,True,True,True,09:40,11:00
1.1457245240517278,0.3134942606477726,89,31.46067415730337,2.8175422902322333,3.2471580901996377,16,43.75,0.734633046365722,CRM,1.25,3.0,True,True,False,09:45,11:00
16.97669948995739,1.5377313498382597,157,50.318471337579616,5.89271392732944,1.5947502747663018,58,46.55172413793103,0.7342941756801137,CRM,2.5,1.5,False,True,False,09:40,11:00
0.39906647626024583,0.1838087145722049,65,49.23076923076923,3.896665498660412,2.529258897788506,27,48.148148148148145,0.7337533697739129,CSCO,2.5,1.5,True,True,False,09:45,11:00
4.425552107908737,1.5243348073421858,40,40.0,3.3423181708563954,1.755090850816858,26,46.15384615384615,0.7325214443298939,CAT,2.0,3.0,True,True,True,09:40,11:00
15.481674904226539,1.2235412407610546,117,51.28205128205128,9.067946230334488,1.631822386816696,52,53.84615384615385,0.7324920837526192,INTC,2.5,2.0,False,True,False,09:45,11:00
7.236309233954552,1.5488821533073303,76,46.05263157894737,2.1640212245138013,2.089747351383722,17,47.05882352941176,0.7318787977368485,CRM,2.5,1.5,True,True,True,09:40,11:00
4.31002495428745,0.438029681923524,146,50.0,12.636427573316844,2.066659602251313,73,56.16438356164384,0.731480827618747,INTC,1.5,1.5,False,True,False,09:45,11:00
14.85900376297613,1.1160619754315786,142,40.140845070422536,10.043096195007962,1.8061793701630635,64,46.875,0.730609948384624,INTC,1.25,3.0,False,True,False,09:45,11:00
1.48909852310386,0.4786071618915195,75,46.666666666666664,4.557188431418413,2.1752428651383755,44,47.72727272727273,0.7295406963965552,WMT,2.0,2.0,True,False,True,09:40,11:00
0.5631847393813727,0.20393712567894715,74,33.78378378378378,3.6424284038479415,3.578869110901282,16,43.75,0.7291551896172808,CRM,1.5,3.0,True,True,True,09:45,11:00
0.724345040288088,0.18122326419078497,119,43.69747899159664,11.412208425935667,2.313544356914255,52,50.0,0.7291447117626796,INTC,1.5,2.0,False,True,True,09:45,11:00
1.6159536941766195,0.26279782321435546,114,43.859649122807014,13.218225735684008,2.2766595009839,53,49.056603773584904,0.7288575568998071,AMAT,2.5,3.0,False,True,False,09:40,11:00
