ts_event,Open,High,Low,Close,Volume
2025-03-03 09:30:00-05:00,241.81,243.62,241.02,243.25,875842
2025-03-03 09:35:00-05:00,243.25,244.03,242.72,242.87,274445
2025-03-03 09:40:00-05:00,242.87,243.33,242.39,243.14,200748
2025-03-03 09:45:00-05:00,243.07,243.23,241.53,241.76,222371
2025-03-03 09:50:00-05:00,241.79,241.95,241.15,241.24,137988
2025-03-03 09:55:00-05:00,241.24,241.32,240.46,240.82,185613
2025-03-03 10:00:00-05:00,240.8,241.19,239.84,240.9,191249
2025-03-03 10:05:00-05:00,240.9,241.2,240.25,240.305,127732
2025-03-03 10:10:00-05:00,240.31,240.94,240.23,240.48,107698
2025-03-03 10:15:00-05:00,240.46,240.5,240.0,240.26,95974
2025-03-03 10:20:00-05:00,240.24,241.32,240.2,240.99,107128
2025-03-03 10:25:00-05:00,240.98,241.52,240.82,241.48,82884
2025-03-03 10:30:00-05:00,241.49,242.1,241.45,241.97,104152
2025-03-03 10:35:00-05:00,241.96,242.08,241.2,241.69,112978
2025-03-03 10:40:00-05:00,241.71,242.47,241.46,242.45,75107
2025-03-03 10:45:00-05:00,242.43,242.43,241.5,241.67,68782
2025-03-03 10:50:00-05:00,241.68,241.88,241.47,241.69,57346
2025-03-03 10:55:00-05:00,241.72,241.74,241.12,241.21,74965
2025-03-03 11:00:00-05:00,241.25,241.66,241.16,241.56,60898
2025-03-03 11:05:00-05:00,241.57,241.94,241.45,241.64,53960
2025-03-03 11:10:00-05:00,241.65,241.98,241.43,241.86,54573
2025-03-03 11:15:00-05:00,241.86,242.08,241.42,242.065,54779
2025-03-03 11:20:00-05:00,242.06,242.63,242.05,242.55,84817
2025-03-03 11:25:00-05:00,242.52,242.52,241.18,241.21,72931
2025-03-03 11:30:00-05:00,241.21,241.42,241.09,241.32,74939
2025-03-03 11:35:00-05:00,241.31,241.51,240.67,240.88,66769
2025-03-03 11:40:00-05:00,240.88,241.01,240.67,240.92,60897
2025-03-03 11:45:00-05:00,240.91,241.51,240.88,241.44,78804
2025-03-03 11:50:00-05:00,241.41,241.85,241.4,241.72,49163
2025-03-03 11:55:00-05:00,241.73,241.98,241.73,241.81,49805
2025-03-03 12:00:00-05:00,241.81,241.91,241.61,241.66,42147
2025-03-03 12:05:00-05:00,241.65,242.14,241.63,241.94,53011
2025-03-03 12:10:00-05:00,241.95,242.31,241.94,242.19,50065
2025-03-03 12:15:00-05:00,242.19,242.41,242.07,242.325,43996
2025-03-03 12:20:00-05:00,242.33,242.48,242.23,242.39,44878
2025-03-03 12:25:00-05:00,242.39,242.55,242.23,242.545,37114
2025-03-03 12:30:00-05:00,242.55,242.91,242.4,242.65,55825
2025-03-03 12:35:00-05:00,242.67,242.89,242.54,242.79,45172
2025-03-03 12:40:00-05:00,242.8,242.98,242.69,242.71,42672
2025-03-03 12:45:00-05:00,242.7,242.7,242.16,242.53,52820
2025-03-03 12:50:00-05:00,242.51,242.75,242.32,242.33,41763
2025-03-03 12:55:00-05:00,242.335,242.37,241.9,242.33,54877
2025-03-03 13:00:00-05:00,242.32,242.35,241.86,241.94,73238
2025-03-03 13:05:00-05:00,241.93,241.93,241.26,241.37,52877
2025-03-03 13:10:00-05:00,241.36,241.56,241.13,241.22,84094
2025-03-03 13:15:00-05:00,241.22,241.65,241.17,241.63,68340
2025-03-03 13:20:00-05:00,241.635,241.74,241.3,241.59,76562
